Date,Year,Month,Day,Quarter,Start of Quarter,Start of Month,Start of Week,Day Name,Season,Is_Weekend
2/18/2024,2024,2,18,1,1/1/2024,2/1/2024,2/18/2024,Sunday,Winter,1
2/19/2024,2024,2,19,1,1/1/2024,2/1/2024,2/18/2024,Monday,Winter,0
2/20/2024,2024,2,20,1,1/1/2024,2/1/2024,2/18/2024,Tuesday,Winter,0
2/21/2024,2024,2,21,1,1/1/2024,2/1/2024,2/18/2024,Wednesday,Winter,0
2/22/2024,2024,2,22,1,1/1/2024,2/1/2024,2/18/2024,Thursday,Winter,0
2/23/2024,2024,2,23,1,1/1/2024,2/1/2024,2/18/2024,Friday,Winter,0
2/24/2024,2024,2,24,1,1/1/2024,2/1/2024,2/18/2024,Saturday,Winter,1
2/25/2024,2024,2,25,1,1/1/2024,2/1/2024,2/25/2024,Sunday,Winter,1
2/26/2024,2024,2,26,1,1/1/2024,2/1/2024,2/25/2024,Monday,Winter,0
2/27/2024,2024,2,27,1,1/1/2024,2/1/2024,2/25/2024,Tuesday,Winter,0
2/28/2024,2024,2,28,1,1/1/2024,2/1/2024,2/25/2024,Wednesday,Winter,0
2/29/2024,2024,2,29,1,1/1/2024,2/1/2024,2/25/2024,Thursday,Winter,0
3/1/2024,2024,3,1,1,1/1/2024,3/1/2024,2/25/2024,Friday,Spring,0
3/2/2024,2024,3,2,1,1/1/2024,3/1/2024,2/25/2024,Saturday,Spring,1
3/3/2024,2024,3,3,1,1/1/2024,3/1/2024,3/3/2024,Sunday,Spring,1
3/4/2024,2024,3,4,1,1/1/2024,3/1/2024,3/3/2024,Monday,Spring,0
3/5/2024,2024,3,5,1,1/1/2024,3/1/2024,3/3/2024,Tuesday,Spring,0
3/6/2024,2024,3,6,1,1/1/2024,3/1/2024,3/3/2024,Wednesday,Spring,0
3/7/2024,2024,3,7,1,1/1/2024,3/1/2024,3/3/2024,Thursday,Spring,0
3/8/2024,2024,3,8,1,1/1/2024,3/1/2024,3/3/2024,Friday,Spring,0
3/9/2024,2024,3,9,1,1/1/2024,3/1/2024,3/3/2024,Saturday,Spring,1
3/10/2024,2024,3,10,1,1/1/2024,3/1/2024,3/10/2024,Sunday,Spring,1
3/11/2024,2024,3,11,1,1/1/2024,3/1/2024,3/10/2024,Monday,Spring,0
3/12/2024,2024,3,12,1,1/1/2024,3/1/2024,3/10/2024,Tuesday,Spring,0
3/13/2024,2024,3,13,1,1/1/2024,3/1/2024,3/10/2024,Wednesday,Spring,0
3/14/2024,2024,3,14,1,1/1/2024,3/1/2024,3/10/2024,Thursday,Spring,0
3/15/2024,2024,3,15,1,1/1/2024,3/1/2024,3/10/2024,Friday,Spring,0
3/16/2024,2024,3,16,1,1/1/2024,3/1/2024,3/10/2024,Saturday,Spring,1
3/17/2024,2024,3,17,1,1/1/2024,3/1/2024,3/17/2024,Sunday,Spring,1
3/18/2024,2024,3,18,1,1/1/2024,3/1/2024,3/17/2024,Monday,Spring,0
3/19/2024,2024,3,19,1,1/1/2024,3/1/2024,3/17/2024,Tuesday,Spring,0
3/20/2024,2024,3,20,1,1/1/2024,3/1/2024,3/17/2024,Wednesday,Spring,0
3/21/2024,2024,3,21,1,1/1/2024,3/1/2024,3/17/2024,Thursday,Spring,0
3/22/2024,2024,3,22,1,1/1/2024,3/1/2024,3/17/2024,Friday,Spring,0
3/23/2024,2024,3,23,1,1/1/2024,3/1/2024,3/17/2024,Saturday,Spring,1
3/24/2024,2024,3,24,1,1/1/2024,3/1/2024,3/24/2024,Sunday,Spring,1
3/25/2024,2024,3,25,1,1/1/2024,3/1/2024,3/24/2024,Monday,Spring,0
3/26/2024,2024,3,26,1,1/1/2024,3/1/2024,3/24/2024,Tuesday,Spring,0
3/27/2024,2024,3,27,1,1/1/2024,3/1/2024,3/24/2024,Wednesday,Spring,0
3/28/2024,2024,3,28,1,1/1/2024,3/1/2024,3/24/2024,Thursday,Spring,0
3/29/2024,2024,3,29,1,1/1/2024,3/1/2024,3/24/2024,Friday,Spring,0
3/30/2024,2024,3,30,1,1/1/2024,3/1/2024,3/24/2024,Saturday,Spring,1
3/31/2024,2024,3,31,1,1/1/2024,3/1/2024,3/31/2024,Sunday,Spring,1
4/1/2024,2024,4,1,1,4/1/2024,4/1/2024,3/31/2024,Monday,Spring,0
4/2/2024,2024,4,2,1,4/1/2024,4/1/2024,3/31/2024,Tuesday,Spring,0
4/3/2024,2024,4,3,1,4/1/2024,4/1/2024,3/31/2024,Wednesday,Spring,0
4/4/2024,2024,4,4,1,4/1/2024,4/1/2024,3/31/2024,Thursday,Spring,0
4/5/2024,2024,4,5,1,4/1/2024,4/1/2024,3/31/2024,Friday,Spring,0
4/6/2024,2024,4,6,1,4/1/2024,4/1/2024,3/31/2024,Saturday,Spring,1
4/7/2024,2024,4,7,2,4/1/2024,4/1/2024,4/7/2024,Sunday,Spring,1
4/8/2024,2024,4,8,2,4/1/2024,4/1/2024,4/7/2024,Monday,Spring,0
4/9/2024,2024,4,9,2,4/1/2024,4/1/2024,4/7/2024,Tuesday,Spring,0
4/10/2024,2024,4,10,2,4/1/2024,4/1/2024,4/7/2024,Wednesday,Spring,0
4/11/2024,2024,4,11,2,4/1/2024,4/1/2024,4/7/2024,Thursday,Spring,0
4/12/2024,2024,4,12,2,4/1/2024,4/1/2024,4/7/2024,Friday,Spring,0
4/13/2024,2024,4,13,2,4/1/2024,4/1/2024,4/7/2024,Saturday,Spring,1
4/14/2024,2024,4,14,2,4/1/2024,4/1/2024,4/14/2024,Sunday,Spring,1
4/15/2024,2024,4,15,2,4/1/2024,4/1/2024,4/14/2024,Monday,Spring,0
4/16/2024,2024,4,16,2,4/1/2024,4/1/2024,4/14/2024,Tuesday,Spring,0
4/17/2024,2024,4,17,2,4/1/2024,4/1/2024,4/14/2024,Wednesday,Spring,0
4/18/2024,2024,4,18,2,4/1/2024,4/1/2024,4/14/2024,Thursday,Spring,0
4/19/2024,2024,4,19,2,4/1/2024,4/1/2024,4/14/2024,Friday,Spring,0
4/20/2024,2024,4,20,2,4/1/2024,4/1/2024,4/14/2024,Saturday,Spring,1
4/21/2024,2024,4,21,2,4/1/2024,4/1/2024,4/21/2024,Sunday,Spring,1
4/22/2024,2024,4,22,2,4/1/2024,4/1/2024,4/21/2024,Monday,Spring,0
4/23/2024,2024,4,23,2,4/1/2024,4/1/2024,4/21/2024,Tuesday,Spring,0
4/24/2024,2024,4,24,2,4/1/2024,4/1/2024,4/21/2024,Wednesday,Spring,0
4/25/2024,2024,4,25,2,4/1/2024,4/1/2024,4/21/2024,Thursday,Spring,0
4/26/2024,2024,4,26,2,4/1/2024,4/1/2024,4/21/2024,Friday,Spring,0
4/27/2024,2024,4,27,2,4/1/2024,4/1/2024,4/21/2024,Saturday,Spring,1
4/28/2024,2024,4,28,2,4/1/2024,4/1/2024,4/28/2024,Sunday,Spring,1
4/29/2024,2024,4,29,2,4/1/2024,4/1/2024,4/28/2024,Monday,Spring,0
4/30/2024,2024,4,30,2,4/1/2024,4/1/2024,4/28/2024,Tuesday,Spring,0
5/1/2024,2024,5,1,2,4/1/2024,5/1/2024,4/28/2024,Wednesday,Spring,0
5/2/2024,2024,5,2,2,4/1/2024,5/1/2024,4/28/2024,Thursday,Spring,0
5/3/2024,2024,5,3,2,4/1/2024,5/1/2024,4/28/2024,Friday,Spring,0
5/4/2024,2024,5,4,2,4/1/2024,5/1/2024,4/28/2024,Saturday,Spring,1
5/5/2024,2024,5,5,2,4/1/2024,5/1/2024,5/5/2024,Sunday,Spring,1
5/6/2024,2024,5,6,2,4/1/2024,5/1/2024,5/5/2024,Monday,Spring,0
5/7/2024,2024,5,7,2,4/1/2024,5/1/2024,5/5/2024,Tuesday,Spring,0
5/8/2024,2024,5,8,2,4/1/2024,5/1/2024,5/5/2024,Wednesday,Spring,0
5/9/2024,2024,5,9,2,4/1/2024,5/1/2024,5/5/2024,Thursday,Spring,0
5/10/2024,2024,5,10,2,4/1/2024,5/1/2024,5/5/2024,Friday,Spring,0
5/11/2024,2024,5,11,2,4/1/2024,5/1/2024,5/5/2024,Saturday,Spring,1
5/12/2024,2024,5,12,2,4/1/2024,5/1/2024,5/12/2024,Sunday,Spring,1
5/13/2024,2024,5,13,2,4/1/2024,5/1/2024,5/12/2024,Monday,Spring,0
5/14/2024,2024,5,14,2,4/1/2024,5/1/2024,5/12/2024,Tuesday,Spring,0
5/15/2024,2024,5,15,2,4/1/2024,5/1/2024,5/12/2024,Wednesday,Spring,0
5/16/2024,2024,5,16,2,4/1/2024,5/1/2024,5/12/2024,Thursday,Spring,0
5/17/2024,2024,5,17,2,4/1/2024,5/1/2024,5/12/2024,Friday,Spring,0
5/18/2024,2024,5,18,2,4/1/2024,5/1/2024,5/12/2024,Saturday,Spring,1
5/19/2024,2024,5,19,2,4/1/2024,5/1/2024,5/19/2024,Sunday,Spring,1
5/20/2024,2024,5,20,2,4/1/2024,5/1/2024,5/19/2024,Monday,Spring,0
5/21/2024,2024,5,21,2,4/1/2024,5/1/2024,5/19/2024,Tuesday,Spring,0
5/22/2024,2024,5,22,2,4/1/2024,5/1/2024,5/19/2024,Wednesday,Spring,0
5/23/2024,2024,5,23,2,4/1/2024,5/1/2024,5/19/2024,Thursday,Spring,0
5/24/2024,2024,5,24,2,4/1/2024,5/1/2024,5/19/2024,Friday,Spring,0
5/25/2024,2024,5,25,2,4/1/2024,5/1/2024,5/19/2024,Saturday,Spring,1
5/26/2024,2024,5,26,2,4/1/2024,5/1/2024,5/26/2024,Sunday,Spring,1
5/27/2024,2024,5,27,2,4/1/2024,5/1/2024,5/26/2024,Monday,Spring,0
5/28/2024,2024,5,28,2,4/1/2024,5/1/2024,5/26/2024,Tuesday,Spring,0
5/29/2024,2024,5,29,2,4/1/2024,5/1/2024,5/26/2024,Wednesday,Spring,0
5/30/2024,2024,5,30,2,4/1/2024,5/1/2024,5/26/2024,Thursday,Spring,0
5/31/2024,2024,5,31,2,4/1/2024,5/1/2024,5/26/2024,Friday,Spring,0
6/1/2024,2024,6,1,2,4/1/2024,6/1/2024,5/26/2024,Saturday,Summer,1
6/2/2024,2024,6,2,2,4/1/2024,6/1/2024,6/2/2024,Sunday,Summer,1
6/3/2024,2024,6,3,2,4/1/2024,6/1/2024,6/2/2024,Monday,Summer,0
6/4/2024,2024,6,4,2,4/1/2024,6/1/2024,6/2/2024,Tuesday,Summer,0
6/5/2024,2024,6,5,2,4/1/2024,6/1/2024,6/2/2024,Wednesday,Summer,0
6/6/2024,2024,6,6,2,4/1/2024,6/1/2024,6/2/2024,Thursday,Summer,0
6/7/2024,2024,6,7,2,4/1/2024,6/1/2024,6/2/2024,Friday,Summer,0
6/8/2024,2024,6,8,2,4/1/2024,6/1/2024,6/2/2024,Saturday,Summer,1
6/9/2024,2024,6,9,2,4/1/2024,6/1/2024,6/9/2024,Sunday,Summer,1
6/10/2024,2024,6,10,2,4/1/2024,6/1/2024,6/9/2024,Monday,Summer,0
6/11/2024,2024,6,11,2,4/1/2024,6/1/2024,6/9/2024,Tuesday,Summer,0
6/12/2024,2024,6,12,2,4/1/2024,6/1/2024,6/9/2024,Wednesday,Summer,0
6/13/2024,2024,6,13,2,4/1/2024,6/1/2024,6/9/2024,Thursday,Summer,0
6/14/2024,2024,6,14,2,4/1/2024,6/1/2024,6/9/2024,Friday,Summer,0
6/15/2024,2024,6,15,2,4/1/2024,6/1/2024,6/9/2024,Saturday,Summer,1
6/16/2024,2024,6,16,2,4/1/2024,6/1/2024,6/16/2024,Sunday,Summer,1
6/17/2024,2024,6,17,2,4/1/2024,6/1/2024,6/16/2024,Monday,Summer,0
6/18/2024,2024,6,18,2,4/1/2024,6/1/2024,6/16/2024,Tuesday,Summer,0
6/19/2024,2024,6,19,2,4/1/2024,6/1/2024,6/16/2024,Wednesday,Summer,0
6/20/2024,2024,6,20,2,4/1/2024,6/1/2024,6/16/2024,Thursday,Summer,0
6/21/2024,2024,6,21,2,4/1/2024,6/1/2024,6/16/2024,Friday,Summer,0
6/22/2024,2024,6,22,2,4/1/2024,6/1/2024,6/16/2024,Saturday,Summer,1
6/23/2024,2024,6,23,2,4/1/2024,6/1/2024,6/23/2024,Sunday,Summer,1
6/24/2024,2024,6,24,2,4/1/2024,6/1/2024,6/23/2024,Monday,Summer,0
6/25/2024,2024,6,25,2,4/1/2024,6/1/2024,6/23/2024,Tuesday,Summer,0
6/26/2024,2024,6,26,2,4/1/2024,6/1/2024,6/23/2024,Wednesday,Summer,0
6/27/2024,2024,6,27,2,4/1/2024,6/1/2024,6/23/2024,Thursday,Summer,0
6/28/2024,2024,6,28,2,4/1/2024,6/1/2024,6/23/2024,Friday,Summer,0
6/29/2024,2024,6,29,2,4/1/2024,6/1/2024,6/23/2024,Saturday,Summer,1
6/30/2024,2024,6,30,2,4/1/2024,6/1/2024,6/30/2024,Sunday,Summer,1
7/1/2024,2024,7,1,2,7/1/2024,7/1/2024,6/30/2024,Monday,Summer,0
7/2/2024,2024,7,2,2,7/1/2024,7/1/2024,6/30/2024,Tuesday,Summer,0
7/3/2024,2024,7,3,2,7/1/2024,7/1/2024,6/30/2024,Wednesday,Summer,0
7/4/2024,2024,7,4,2,7/1/2024,7/1/2024,6/30/2024,Thursday,Summer,0
7/5/2024,2024,7,5,2,7/1/2024,7/1/2024,6/30/2024,Friday,Summer,0
7/6/2024,2024,7,6,2,7/1/2024,7/1/2024,6/30/2024,Saturday,Summer,1
7/7/2024,2024,7,7,3,7/1/2024,7/1/2024,7/7/2024,Sunday,Summer,1
7/8/2024,2024,7,8,3,7/1/2024,7/1/2024,7/7/2024,Monday,Summer,0
7/9/2024,2024,7,9,3,7/1/2024,7/1/2024,7/7/2024,Tuesday,Summer,0
7/10/2024,2024,7,10,3,7/1/2024,7/1/2024,7/7/2024,Wednesday,Summer,0
7/11/2024,2024,7,11,3,7/1/2024,7/1/2024,7/7/2024,Thursday,Summer,0
7/12/2024,2024,7,12,3,7/1/2024,7/1/2024,7/7/2024,Friday,Summer,0
7/13/2024,2024,7,13,3,7/1/2024,7/1/2024,7/7/2024,Saturday,Summer,1
7/14/2024,2024,7,14,3,7/1/2024,7/1/2024,7/14/2024,Sunday,Summer,1
7/15/2024,2024,7,15,3,7/1/2024,7/1/2024,7/14/2024,Monday,Summer,0
7/16/2024,2024,7,16,3,7/1/2024,7/1/2024,7/14/2024,Tuesday,Summer,0
7/17/2024,2024,7,17,3,7/1/2024,7/1/2024,7/14/2024,Wednesday,Summer,0
7/18/2024,2024,7,18,3,7/1/2024,7/1/2024,7/14/2024,Thursday,Summer,0
7/19/2024,2024,7,19,3,7/1/2024,7/1/2024,7/14/2024,Friday,Summer,0
7/20/2024,2024,7,20,3,7/1/2024,7/1/2024,7/14/2024,Saturday,Summer,1
7/21/2024,2024,7,21,3,7/1/2024,7/1/2024,7/21/2024,Sunday,Summer,1
7/22/2024,2024,7,22,3,7/1/2024,7/1/2024,7/21/2024,Monday,Summer,0
7/23/2024,2024,7,23,3,7/1/2024,7/1/2024,7/21/2024,Tuesday,Summer,0
7/24/2024,2024,7,24,3,7/1/2024,7/1/2024,7/21/2024,Wednesday,Summer,0
7/25/2024,2024,7,25,3,7/1/2024,7/1/2024,7/21/2024,Thursday,Summer,0
7/26/2024,2024,7,26,3,7/1/2024,7/1/2024,7/21/2024,Friday,Summer,0
7/27/2024,2024,7,27,3,7/1/2024,7/1/2024,7/21/2024,Saturday,Summer,1
7/28/2024,2024,7,28,3,7/1/2024,7/1/2024,7/28/2024,Sunday,Summer,1
7/29/2024,2024,7,29,3,7/1/2024,7/1/2024,7/28/2024,Monday,Summer,0
7/30/2024,2024,7,30,3,7/1/2024,7/1/2024,7/28/2024,Tuesday,Summer,0
7/31/2024,2024,7,31,3,7/1/2024,7/1/2024,7/28/2024,Wednesday,Summer,0
8/1/2024,2024,8,1,3,7/1/2024,8/1/2024,7/28/2024,Thursday,Summer,0
8/2/2024,2024,8,2,3,7/1/2024,8/1/2024,7/28/2024,Friday,Summer,0
8/3/2024,2024,8,3,3,7/1/2024,8/1/2024,7/28/2024,Saturday,Summer,1
8/4/2024,2024,8,4,3,7/1/2024,8/1/2024,8/4/2024,Sunday,Summer,1
8/5/2024,2024,8,5,3,7/1/2024,8/1/2024,8/4/2024,Monday,Summer,0
8/6/2024,2024,8,6,3,7/1/2024,8/1/2024,8/4/2024,Tuesday,Summer,0
8/7/2024,2024,8,7,3,7/1/2024,8/1/2024,8/4/2024,Wednesday,Summer,0
8/8/2024,2024,8,8,3,7/1/2024,8/1/2024,8/4/2024,Thursday,Summer,0
8/9/2024,2024,8,9,3,7/1/2024,8/1/2024,8/4/2024,Friday,Summer,0
8/10/2024,2024,8,10,3,7/1/2024,8/1/2024,8/4/2024,Saturday,Summer,1
8/11/2024,2024,8,11,3,7/1/2024,8/1/2024,8/11/2024,Sunday,Summer,1
8/12/2024,2024,8,12,3,7/1/2024,8/1/2024,8/11/2024,Monday,Summer,0
8/13/2024,2024,8,13,3,7/1/2024,8/1/2024,8/11/2024,Tuesday,Summer,0
8/14/2024,2024,8,14,3,7/1/2024,8/1/2024,8/11/2024,Wednesday,Summer,0
8/15/2024,2024,8,15,3,7/1/2024,8/1/2024,8/11/2024,Thursday,Summer,0
8/16/2024,2024,8,16,3,7/1/2024,8/1/2024,8/11/2024,Friday,Summer,0
8/17/2024,2024,8,17,3,7/1/2024,8/1/2024,8/11/2024,Saturday,Summer,1
8/18/2024,2024,8,18,3,7/1/2024,8/1/2024,8/18/2024,Sunday,Summer,1
8/19/2024,2024,8,19,3,7/1/2024,8/1/2024,8/18/2024,Monday,Summer,0
8/20/2024,2024,8,20,3,7/1/2024,8/1/2024,8/18/2024,Tuesday,Summer,0
8/21/2024,2024,8,21,3,7/1/2024,8/1/2024,8/18/2024,Wednesday,Summer,0
8/22/2024,2024,8,22,3,7/1/2024,8/1/2024,8/18/2024,Thursday,Summer,0
8/23/2024,2024,8,23,3,7/1/2024,8/1/2024,8/18/2024,Friday,Summer,0
8/24/2024,2024,8,24,3,7/1/2024,8/1/2024,8/18/2024,Saturday,Summer,1
8/25/2024,2024,8,25,3,7/1/2024,8/1/2024,8/25/2024,Sunday,Summer,1
8/26/2024,2024,8,26,3,7/1/2024,8/1/2024,8/25/2024,Monday,Summer,0
8/27/2024,2024,8,27,3,7/1/2024,8/1/2024,8/25/2024,Tuesday,Summer,0
8/28/2024,2024,8,28,3,7/1/2024,8/1/2024,8/25/2024,Wednesday,Summer,0
8/29/2024,2024,8,29,3,7/1/2024,8/1/2024,8/25/2024,Thursday,Summer,0
8/30/2024,2024,8,30,3,7/1/2024,8/1/2024,8/25/2024,Friday,Summer,0
8/31/2024,2024,8,31,3,7/1/2024,8/1/2024,8/25/2024,Saturday,Summer,1
9/1/2024,2024,9,1,3,7/1/2024,9/1/2024,9/1/2024,Sunday,Fall,1
9/2/2024,2024,9,2,3,7/1/2024,9/1/2024,9/1/2024,Monday,Fall,0
9/3/2024,2024,9,3,3,7/1/2024,9/1/2024,9/1/2024,Tuesday,Fall,0
9/4/2024,2024,9,4,3,7/1/2024,9/1/2024,9/1/2024,Wednesday,Fall,0
9/5/2024,2024,9,5,3,7/1/2024,9/1/2024,9/1/2024,Thursday,Fall,0
9/6/2024,2024,9,6,3,7/1/2024,9/1/2024,9/1/2024,Friday,Fall,0
9/7/2024,2024,9,7,3,7/1/2024,9/1/2024,9/1/2024,Saturday,Fall,1
9/8/2024,2024,9,8,3,7/1/2024,9/1/2024,9/8/2024,Sunday,Fall,1
9/9/2024,2024,9,9,3,7/1/2024,9/1/2024,9/8/2024,Monday,Fall,0
9/10/2024,2024,9,10,3,7/1/2024,9/1/2024,9/8/2024,Tuesday,Fall,0
9/11/2024,2024,9,11,3,7/1/2024,9/1/2024,9/8/2024,Wednesday,Fall,0
9/12/2024,2024,9,12,3,7/1/2024,9/1/2024,9/8/2024,Thursday,Fall,0
9/13/2024,2024,9,13,3,7/1/2024,9/1/2024,9/8/2024,Friday,Fall,0
9/14/2024,2024,9,14,3,7/1/2024,9/1/2024,9/8/2024,Saturday,Fall,1
9/15/2024,2024,9,15,3,7/1/2024,9/1/2024,9/15/2024,Sunday,Fall,1
9/16/2024,2024,9,16,3,7/1/2024,9/1/2024,9/15/2024,Monday,Fall,0
9/17/2024,2024,9,17,3,7/1/2024,9/1/2024,9/15/2024,Tuesday,Fall,0
9/18/2024,2024,9,18,3,7/1/2024,9/1/2024,9/15/2024,Wednesday,Fall,0
9/19/2024,2024,9,19,3,7/1/2024,9/1/2024,9/15/2024,Thursday,Fall,0
9/20/2024,2024,9,20,3,7/1/2024,9/1/2024,9/15/2024,Friday,Fall,0
9/21/2024,2024,9,21,3,7/1/2024,9/1/2024,9/15/2024,Saturday,Fall,1
9/22/2024,2024,9,22,3,7/1/2024,9/1/2024,9/22/2024,Sunday,Fall,1
9/23/2024,2024,9,23,3,7/1/2024,9/1/2024,9/22/2024,Monday,Fall,0
9/24/2024,2024,9,24,3,7/1/2024,9/1/2024,9/22/2024,Tuesday,Fall,0
9/25/2024,2024,9,25,3,7/1/2024,9/1/2024,9/22/2024,Wednesday,Fall,0
9/26/2024,2024,9,26,3,7/1/2024,9/1/2024,9/22/2024,Thursday,Fall,0
9/27/2024,2024,9,27,3,7/1/2024,9/1/2024,9/22/2024,Friday,Fall,0
9/28/2024,2024,9,28,3,7/1/2024,9/1/2024,9/22/2024,Saturday,Fall,1
9/29/2024,2024,9,29,3,7/1/2024,9/1/2024,9/29/2024,Sunday,Fall,1
9/30/2024,2024,9,30,3,7/1/2024,9/1/2024,9/29/2024,Monday,Fall,0
10/1/2024,2024,10,1,3,10/1/2024,10/1/2024,9/29/2024,Tuesday,Fall,0
10/2/2024,2024,10,2,3,10/1/2024,10/1/2024,9/29/2024,Wednesday,Fall,0
10/3/2024,2024,10,3,3,10/1/2024,10/1/2024,9/29/2024,Thursday,Fall,0
10/4/2024,2024,10,4,3,10/1/2024,10/1/2024,9/29/2024,Friday,Fall,0
10/5/2024,2024,10,5,3,10/1/2024,10/1/2024,9/29/2024,Saturday,Fall,1
10/6/2024,2024,10,6,4,10/1/2024,10/1/2024,10/6/2024,Sunday,Fall,1
10/7/2024,2024,10,7,4,10/1/2024,10/1/2024,10/6/2024,Monday,Fall,0
10/8/2024,2024,10,8,4,10/1/2024,10/1/2024,10/6/2024,Tuesday,Fall,0
10/9/2024,2024,10,9,4,10/1/2024,10/1/2024,10/6/2024,Wednesday,Fall,0
10/10/2024,2024,10,10,4,10/1/2024,10/1/2024,10/6/2024,Thursday,Fall,0
10/11/2024,2024,10,11,4,10/1/2024,10/1/2024,10/6/2024,Friday,Fall,0
10/12/2024,2024,10,12,4,10/1/2024,10/1/2024,10/6/2024,Saturday,Fall,1
10/13/2024,2024,10,13,4,10/1/2024,10/1/2024,10/13/2024,Sunday,Fall,1
10/14/2024,2024,10,14,4,10/1/2024,10/1/2024,10/13/2024,Monday,Fall,0
10/15/2024,2024,10,15,4,10/1/2024,10/1/2024,10/13/2024,Tuesday,Fall,0
10/16/2024,2024,10,16,4,10/1/2024,10/1/2024,10/13/2024,Wednesday,Fall,0
10/17/2024,2024,10,17,4,10/1/2024,10/1/2024,10/13/2024,Thursday,Fall,0
10/18/2024,2024,10,18,4,10/1/2024,10/1/2024,10/13/2024,Friday,Fall,0
10/19/2024,2024,10,19,4,10/1/2024,10/1/2024,10/13/2024,Saturday,Fall,1
10/20/2024,2024,10,20,4,10/1/2024,10/1/2024,10/20/2024,Sunday,Fall,1
10/21/2024,2024,10,21,4,10/1/2024,10/1/2024,10/20/2024,Monday,Fall,0
10/22/2024,2024,10,22,4,10/1/2024,10/1/2024,10/20/2024,Tuesday,Fall,0
10/23/2024,2024,10,23,4,10/1/2024,10/1/2024,10/20/2024,Wednesday,Fall,0
10/24/2024,2024,10,24,4,10/1/2024,10/1/2024,10/20/2024,Thursday,Fall,0
10/25/2024,2024,10,25,4,10/1/2024,10/1/2024,10/20/2024,Friday,Fall,0
10/26/2024,2024,10,26,4,10/1/2024,10/1/2024,10/20/2024,Saturday,Fall,1
10/27/2024,2024,10,27,4,10/1/2024,10/1/2024,10/27/2024,Sunday,Fall,1
10/28/2024,2024,10,28,4,10/1/2024,10/1/2024,10/27/2024,Monday,Fall,0
10/29/2024,2024,10,29,4,10/1/2024,10/1/2024,10/27/2024,Tuesday,Fall,0
10/30/2024,2024,10,30,4,10/1/2024,10/1/2024,10/27/2024,Wednesday,Fall,0
10/31/2024,2024,10,31,4,10/1/2024,10/1/2024,10/27/2024,Thursday,Fall,0
