Date,Mode,Ridership,Pct_PrePandemic
5/14/2021,LIRR,104885,0.33
5/14/2021,MetroNorth,63394,0.22
5/14/2021,AccessARide,22437,0.76
5/14/2021,StatenIsland,947064,98
5/14/2021,Bridges_Tunnels,3963,23
5/15/2021,Subways,1637231,0.51
5/15/2021,Buses,844096,0.6
5/15/2021,LIRR,63079,0.53
5/15/2021,MetroNorth,49401,0.33
5/15/2021,AccessARide,13516,0.78
5/15/2021,StatenIsland,891574,93
5/15/2021,Bridges_Tunnels,11,0
5/16/2021,Subways,1201904,0.5
5/16/2021,Buses,621750,0.65
5/16/2021,LIRR,49166,0.5
5/16/2021,MetroNorth,36227,0.35
5/16/2021,AccessARide,11062,0.65
5/16/2021,StatenIsland,814177,96
5/16/2021,Bridges_Tunnels,14,0
5/17/2021,Subways,2022584,0.35
5/17/2021,Buses,1157960,0.51
5/17/2021,LIRR,98458,0.31
5/17/2021,MetroNorth,52803,0.18
5/17/2021,AccessARide,20779,0.71
5/17/2021,StatenIsland,810018,84
5/17/2021,Bridges_Tunnels,3990,23
5/18/2021,Subways,2150049,0.38
5/18/2021,Buses,1215676,0.53
5/18/2021,LIRR,100430,0.31
5/18/2021,MetroNorth,54920,0.19
5/18/2021,AccessARide,22367,0.76
5/18/2021,StatenIsland,838307,87
5/18/2021,Bridges_Tunnels,4321,25
5/19/2021,Subways,2257549,0.39
5/19/2021,Buses,1253578,0.55
5/19/2021,LIRR,104762,0.33
5/19/2021,MetroNorth,56851,0.2
5/19/2021,AccessARide,23784,0.81
5/19/2021,StatenIsland,915644,95
5/19/2021,Bridges_Tunnels,4367,25
5/20/2021,Subways,2269471,0.4
5/20/2021,Buses,1243965,0.55
5/20/2021,LIRR,106604,0.33
5/20/2021,MetroNorth,57425,0.2
5/20/2021,AccessARide,23659,0.8
5/20/2021,StatenIsland,931659,97
5/20/2021,Bridges_Tunnels,4441,26
5/21/2021,Subways,2331876,0.41
5/21/2021,Buses,1221591,0.54
5/21/2021,LIRR,110077,0.34
5/21/2021,MetroNorth,67283,0.24
5/21/2021,AccessARide,22520,0.77
5/21/2021,StatenIsland,965528,100
5/21/2021,Bridges_Tunnels,4264,25
5/22/2021,Subways,1645268,0.51
5/22/2021,Buses,839877,0.6
5/22/2021,LIRR,66293,0.56
5/22/2021,MetroNorth,51249,0.34
5/22/2021,AccessARide,13397,0.77
5/22/2021,StatenIsland,911148,95
5/22/2021,Bridges_Tunnels,1787,37
5/23/2021,Subways,1268928,0.53
5/23/2021,Buses,645466,0.67
5/23/2021,LIRR,58005,0.59
5/23/2021,MetroNorth,40613,0.39
5/23/2021,AccessARide,11765,0.69
5/23/2021,StatenIsland,885740,104
5/23/2021,Bridges_Tunnels,1358,39
5/24/2021,Subways,2118877,0.37
5/24/2021,Buses,1192453,0.52
5/24/2021,LIRR,105528,0.33
5/24/2021,MetroNorth,55179,0.19
5/24/2021,AccessARide,21563,0.73
5/24/2021,StatenIsland,869940,90
5/24/2021,Bridges_Tunnels,4252,24
5/25/2021,Subways,2270945,0.4
5/25/2021,Buses,1253998,0.55
5/25/2021,LIRR,110871,0.35
5/25/2021,MetroNorth,58737,0.21
5/25/2021,AccessARide,22854,0.78
5/25/2021,StatenIsland,902577,94
5/25/2021,Bridges_Tunnels,4683,27
5/26/2021,Subways,2275882,0.4
5/26/2021,Buses,1241052,0.55
5/26/2021,LIRR,114548,0.36
5/26/2021,MetroNorth,59613,0.21
5/26/2021,AccessARide,23594,0.8
5/26/2021,StatenIsland,921084,96
5/26/2021,Bridges_Tunnels,4429,25
5/27/2021,Subways,2352019,0.41
5/27/2021,Buses,1246269,0.55
5/27/2021,LIRR,117293,0.37
5/27/2021,MetroNorth,62852,0.22
5/27/2021,AccessARide,23450,0.8
5/27/2021,StatenIsland,970920,101
5/27/2021,Bridges_Tunnels,4619,27
5/28/2021,Subways,2232599,0.39
5/28/2021,Buses,1135369,0.5
5/28/2021,LIRR,112780,0.35
5/28/2021,MetroNorth,66048,0.23
5/28/2021,AccessARide,21520,0.73
5/28/2021,StatenIsland,931760,97
5/28/2021,Bridges_Tunnels,4047,23
5/29/2021,Subways,1370135,0.43
5/29/2021,Buses,648192,0.46
5/29/2021,LIRR,54774,0.46
5/29/2021,MetroNorth,38894,0.26
5/29/2021,AccessARide,11734,0.68
5/29/2021,StatenIsland,744860,78
5/29/2021,Bridges_Tunnels,1332,27
5/30/2021,Subways,1065176,0.45
5/30/2021,Buses,484864,0.5
5/30/2021,LIRR,43418,0.45
5/30/2021,MetroNorth,30072,0.29
5/30/2021,AccessARide,10028,0.59
5/30/2021,StatenIsland,664029,78
5/30/2021,Bridges_Tunnels,956,27
5/31/2021,Subways,1389651,0.58
5/31/2021,Buses,702801,0.73
5/31/2021,LIRR,102292,1.05
5/31/2021,MetroNorth,43039,0.41
5/31/2021,AccessARide,10380,0.61
5/31/2021,StatenIsland,756187,89
5/31/2021,Bridges_Tunnels,1651,47
6/1/2021,Subways,2258831,0.4
6/1/2021,Buses,1230127,0.57
6/1/2021,LIRR,114759,0.34
6/1/2021,MetroNorth,94923,0.32
6/1/2021,AccessARide,22308,0.76
6/1/2021,StatenIsland,907698,92
6/1/2021,Bridges_Tunnels,4705,29
6/2/2021,Subways,2343745,0.42
6/2/2021,Buses,1249102,0.58
6/2/2021,LIRR,112503,0.34
6/2/2021,MetroNorth,90821,0.31
6/2/2021,AccessARide,24325,0.83
6/2/2021,StatenIsland,910385,93
6/2/2021,Bridges_Tunnels,4772,29
6/3/2021,Subways,2233917,0.4
6/3/2021,Buses,1143159,0.53
6/3/2021,LIRR,102751,0.31
6/3/2021,MetroNorth,84815,0.29
6/3/2021,AccessARide,23026,0.79
6/3/2021,StatenIsland,895524,91
6/3/2021,Bridges_Tunnels,4419,27
6/4/2021,Subways,2310032,0.41
6/4/2021,Buses,1160335,0.54
6/4/2021,LIRR,104564,0.31
6/4/2021,MetroNorth,88908,0.3
6/4/2021,AccessARide,22743,0.78
6/4/2021,StatenIsland,930743,95
6/4/2021,Bridges_Tunnels,4308,27
6/5/2021,Subways,1792204,0.56
6/5/2021,Buses,874545,0.62
6/5/2021,LIRR,72827,0.59
6/5/2021,MetroNorth,62687,0.4
6/5/2021,AccessARide,14636,0.84
6/5/2021,StatenIsland,946758,96
6/5/2021,Bridges_Tunnels,0,0
6/6/2021,Subways,1363344,0.52
6/6/2021,Buses,654780,0.6
6/6/2021,LIRR,61866,0.63
6/6/2021,MetroNorth,51469,0.47
6/6/2021,AccessARide,12514,0.69
6/6/2021,StatenIsland,921829,100
6/6/2021,Bridges_Tunnels,0,0
6/7/2021,Subways,2223265,0.4
6/7/2021,Buses,1200737,0.56
6/7/2021,LIRR,112097,0.34
6/7/2021,MetroNorth,89412,0.3
6/7/2021,AccessARide,21511,0.73
6/7/2021,StatenIsland,897208,91
6/7/2021,Bridges_Tunnels,4348,27
6/8/2021,Subways,2265591,0.4
6/8/2021,Buses,1175335,0.55
6/8/2021,LIRR,108346,0.33
6/8/2021,MetroNorth,87986,0.3
6/8/2021,AccessARide,22948,0.78
6/8/2021,StatenIsland,878376,89
6/8/2021,Bridges_Tunnels,4561,28
6/9/2021,Subways,2386026,0.43
6/9/2021,Buses,1259005,0.59
6/9/2021,LIRR,107918,0.32
6/9/2021,MetroNorth,90641,0.31
6/9/2021,AccessARide,23868,0.81
6/9/2021,StatenIsland,908563,92
6/9/2021,Bridges_Tunnels,4586,28
6/10/2021,Subways,2473818,0.44
6/10/2021,Buses,1276901,0.59
6/10/2021,LIRR,113236,0.34
6/10/2021,MetroNorth,91323,0.31
6/10/2021,AccessARide,23498,0.8
6/10/2021,StatenIsland,951274,97
6/10/2021,Bridges_Tunnels,4801,30
6/11/2021,Subways,2468258,0.44
6/11/2021,Buses,1221484,0.57
6/11/2021,LIRR,118259,0.36
6/11/2021,MetroNorth,94566,0.32
6/11/2021,AccessARide,23324,0.8
6/11/2021,StatenIsland,968763,99
6/11/2021,Bridges_Tunnels,4371,27
6/12/2021,Subways,1775538,0.55
6/12/2021,Buses,849178,0.61
6/12/2021,LIRR,68188,0.55
6/12/2021,MetroNorth,61468,0.39
6/12/2021,AccessARide,14450,0.83
6/12/2021,StatenIsland,919318,93
6/12/2021,Bridges_Tunnels,0,0
6/13/2021,Subways,1379959,0.53
6/13/2021,Buses,647385,0.59
6/13/2021,LIRR,59186,0.6
6/13/2021,MetroNorth,51712,0.47
6/13/2021,AccessARide,12047,0.67
6/13/2021,StatenIsland,887098,96
6/13/2021,Bridges_Tunnels,0,0
6/14/2021,Subways,2223186,0.4
6/14/2021,Buses,1176722,0.55
6/14/2021,LIRR,115254,0.35
6/14/2021,MetroNorth,91064,0.31
6/14/2021,AccessARide,21568,0.74
6/14/2021,StatenIsland,869235,88
6/14/2021,Bridges_Tunnels,4205,26
6/15/2021,Subways,2469785,0.44
6/15/2021,Buses,1277203,0.59
6/15/2021,LIRR,117580,0.35
6/15/2021,MetroNorth,96688,0.33
6/15/2021,AccessARide,23460,0.8
6/15/2021,StatenIsland,917933,93
6/15/2021,Bridges_Tunnels,4925,30
6/16/2021,Subways,2519444,0.45
6/16/2021,Buses,1288040,0.6
6/16/2021,LIRR,119205,0.36
6/16/2021,MetroNorth,94690,0.32
6/16/2021,AccessARide,24788,0.85
6/16/2021,StatenIsland,945955,96
6/16/2021,Bridges_Tunnels,4745,29
6/17/2021,Subways,2552497,0.46
6/17/2021,Buses,1281552,0.6
6/17/2021,LIRR,121580,0.37
6/17/2021,MetroNorth,98435,0.33
6/17/2021,AccessARide,23292,0.8
6/17/2021,StatenIsland,973485,99
6/17/2021,Bridges_Tunnels,4989,31
6/18/2021,Subways,2572013,0.98
6/18/2021,Buses,1235675,1.14
6/18/2021,LIRR,122848,1.25
6/18/2021,MetroNorth,104304,0.96
6/18/2021,AccessARide,22491,1.24
6/18/2021,StatenIsland,989296,107
6/18/2021,Bridges_Tunnels,4549,117
6/19/2021,Subways,1784312,0.55
6/19/2021,Buses,841519,0.6
6/19/2021,LIRR,76508,0.62
6/19/2021,MetroNorth,66134,0.42
6/19/2021,AccessARide,13949,0.8
6/19/2021,StatenIsland,952944,97
6/19/2021,Bridges_Tunnels,0,0
6/20/2021,Subways,1389352,0.53
6/20/2021,Buses,652557,0.6
6/20/2021,LIRR,76969,0.78
6/20/2021,MetroNorth,60876,0.56
6/20/2021,AccessARide,13189,0.73
6/20/2021,StatenIsland,951631,103
6/20/2021,Bridges_Tunnels,0,0
6/21/2021,Subways,2264368,0.4
6/21/2021,Buses,1191844,0.55
6/21/2021,LIRR,123918,0.37
6/21/2021,MetroNorth,95740,0.32
6/21/2021,AccessARide,20512,0.7
6/21/2021,StatenIsland,926300,94
6/21/2021,Bridges_Tunnels,4601,28
6/22/2021,Subways,2354873,0.42
6/22/2021,Buses,1172110,0.55
6/22/2021,LIRR,116165,0.35
6/22/2021,MetroNorth,97637,0.33
6/22/2021,AccessARide,22293,0.76
6/22/2021,StatenIsland,896868,91
6/22/2021,Bridges_Tunnels,4648,29
6/23/2021,Subways,2547416,0.45
6/23/2021,Buses,1264095,0.59
6/23/2021,LIRR,121867,0.37
6/23/2021,MetroNorth,101864,0.34
6/23/2021,AccessARide,24223,0.83
6/23/2021,StatenIsland,946870,96
6/23/2021,Bridges_Tunnels,5027,31
6/24/2021,Subways,2552639,0.46
6/24/2021,Buses,1248843,0.58
6/24/2021,LIRR,121542,0.37
6/24/2021,MetroNorth,100509,0.34
6/24/2021,AccessARide,22842,0.78
6/24/2021,StatenIsland,978351,99
6/24/2021,Bridges_Tunnels,5045,31
6/25/2021,Subways,2582713,0.46
6/25/2021,Buses,1214123,0.56
6/25/2021,LIRR,126722,0.38
6/25/2021,MetroNorth,100537,0.34
6/25/2021,AccessARide,22400,0.76
6/25/2021,StatenIsland,988675,101
6/25/2021,Bridges_Tunnels,4712,29
6/26/2021,Subways,1854179,0.58
6/26/2021,Buses,841585,0.6
6/26/2021,LIRR,76560,0.62
6/26/2021,MetroNorth,66738,0.42
6/26/2021,AccessARide,13520,0.78
6/26/2021,StatenIsland,950086,97
6/26/2021,Bridges_Tunnels,1682,33
6/27/2021,Subways,1559967,0.6
6/27/2021,Buses,656004,0.6
6/27/2021,LIRR,75058,0.76
6/27/2021,MetroNorth,62411,0.57
6/27/2021,AccessARide,11883,0.66
6/27/2021,StatenIsland,900039,97
6/27/2021,Bridges_Tunnels,1436,37
6/28/2021,Subways,2252362,0.4
6/28/2021,Buses,1152019,0.54
6/28/2021,LIRR,122263,0.37
6/28/2021,MetroNorth,101482,0.34
6/28/2021,AccessARide,20503,0.7
6/28/2021,StatenIsland,924740,94
6/28/2021,Bridges_Tunnels,4564,28
6/29/2021,Subways,2343739,0.42
6/29/2021,Buses,1169268,0.54
6/29/2021,LIRR,119355,0.36
6/29/2021,MetroNorth,97829,0.33
6/29/2021,AccessARide,21612,0.74
6/29/2021,StatenIsland,930011,95
6/29/2021,Bridges_Tunnels,4717,29
6/30/2021,Subways,2346388,0.42
6/30/2021,Buses,1139886,0.53
6/30/2021,LIRR,119358,0.36
6/30/2021,MetroNorth,99455,0.34
6/30/2021,AccessARide,23001,0.79
6/30/2021,StatenIsland,945822,96
6/30/2021,Bridges_Tunnels,4476,28
7/1/2021,Subways,2292461,0.43
7/1/2021,Buses,1104516,0.53
7/1/2021,LIRR,114363,0.36
7/1/2021,MetroNorth,90018,0.32
7/1/2021,AccessARide,22011,0.78
7/1/2021,StatenIsland,933638,97
7/1/2021,Bridges_Tunnels,4598,33
7/2/2021,Subways,2296044,0.43
7/2/2021,Buses,1121116,0.54
7/2/2021,LIRR,116542,0.37
7/2/2021,MetroNorth,94252,0.33
7/2/2021,AccessARide,21489,0.76
7/2/2021,StatenIsland,920188,96
7/2/2021,Bridges_Tunnels,4258,31
7/3/2021,Subways,1541988,0.55
7/3/2021,Buses,738089,0.55
7/3/2021,LIRR,63827,0.5
7/3/2021,MetroNorth,57381,0.37
7/3/2021,AccessARide,12676,0.8
7/3/2021,StatenIsland,777262,84
7/3/2021,Bridges_Tunnels,1768,35
7/4/2021,Subways,1468510,0.63
7/4/2021,Buses,615001,0.56
7/4/2021,LIRR,70165,0.67
7/4/2021,MetroNorth,63948,0.6
7/4/2021,AccessARide,12816,0.78
7/4/2021,StatenIsland,773629,87
7/4/2021,Bridges_Tunnels,1815,51
7/5/2021,Subways,1495709,0.64
7/5/2021,Buses,770321,0.7
7/5/2021,LIRR,78370,0.75
7/5/2021,MetroNorth,59711,0.56
7/5/2021,AccessARide,10303,0.62
7/5/2021,StatenIsland,838087,95
7/5/2021,Bridges_Tunnels,2005,56
7/6/2021,Subways,2302002,0.44
7/6/2021,Buses,1181416,0.57
7/6/2021,LIRR,127893,0.4
7/6/2021,MetroNorth,100494,0.35
7/6/2021,AccessARide,22648,0.8
7/6/2021,StatenIsland,903777,94
7/6/2021,Bridges_Tunnels,4690,34
7/7/2021,Subways,2437064,0.46
7/7/2021,Buses,1234617,0.6
7/7/2021,LIRR,122603,0.39
7/7/2021,MetroNorth,99137,0.35
7/7/2021,AccessARide,23637,0.83
7/7/2021,StatenIsland,926634,96
7/7/2021,Bridges_Tunnels,5028,36
7/8/2021,Subways,2364250,0.45
7/8/2021,Buses,1164513,0.56
7/8/2021,LIRR,116274,0.37
7/8/2021,MetroNorth,93197,0.33
7/8/2021,AccessARide,22941,0.81
7/8/2021,StatenIsland,897858,93
7/8/2021,Bridges_Tunnels,4785,35
7/9/2021,Subways,2318387,0.44
7/9/2021,Buses,1115969,0.54
7/9/2021,LIRR,109420,0.35
7/9/2021,MetroNorth,88347,0.31
7/9/2021,AccessARide,20632,0.73
7/9/2021,StatenIsland,888932,92
7/9/2021,Bridges_Tunnels,4325,31
7/10/2021,Subways,1781717,0.63
7/10/2021,Buses,855908,0.63
7/10/2021,LIRR,72964,0.57
7/10/2021,MetroNorth,64429,0.42
7/10/2021,AccessARide,14518,0.91
7/10/2021,StatenIsland,925950,100
7/10/2021,Bridges_Tunnels,2204,43
7/11/2021,Subways,1365854,0.58
7/11/2021,Buses,635511,0.58
7/11/2021,LIRR,62559,0.6
7/11/2021,MetroNorth,53178,0.5
7/11/2021,AccessARide,11725,0.71
7/11/2021,StatenIsland,830775,94
7/11/2021,Bridges_Tunnels,1549,43
7/12/2021,Subways,2245412,0.43
7/12/2021,Buses,1171521,0.57
7/12/2021,LIRR,120503,0.38
7/12/2021,MetroNorth,99023,0.35
7/12/2021,AccessARide,20623,0.73
7/12/2021,StatenIsland,866231,90
7/12/2021,Bridges_Tunnels,4563,33
7/13/2021,Subways,2457526,0.47
7/13/2021,Buses,1239045,0.6
7/13/2021,LIRR,123373,0.39
7/13/2021,MetroNorth,105314,0.37
7/13/2021,AccessARide,22286,0.79
7/13/2021,StatenIsland,895705,93
7/13/2021,Bridges_Tunnels,5117,37
7/14/2021,Subways,2517615,0.48
7/14/2021,Buses,1260044,0.61
7/14/2021,LIRR,120455,0.38
7/14/2021,MetroNorth,101843,0.36
7/14/2021,AccessARide,23662,0.83
7/14/2021,StatenIsland,919213,96
7/14/2021,Bridges_Tunnels,5018,36
7/15/2021,Subways,2581582,0.49
7/15/2021,Buses,1275846,0.62
7/15/2021,LIRR,125587,0.4
7/15/2021,MetroNorth,105171,0.37
7/15/2021,AccessARide,23772,0.84
7/15/2021,StatenIsland,971048,101
7/15/2021,Bridges_Tunnels,5209,38
7/16/2021,Subways,2536569,0.48
7/16/2021,Buses,1219118,0.59
7/16/2021,LIRR,123465,0.39
7/16/2021,MetroNorth,104331,0.37
7/16/2021,AccessARide,21730,0.77
7/16/2021,StatenIsland,983846,102
7/16/2021,Bridges_Tunnels,4626,34
7/17/2021,Subways,1717480,0.61
7/17/2021,Buses,795347,0.59
7/17/2021,LIRR,73001,0.57
7/17/2021,MetroNorth,64513,0.42
7/17/2021,AccessARide,13228,0.83
7/17/2021,StatenIsland,897001,97
7/17/2021,Bridges_Tunnels,0,0
7/18/2021,Subways,1405344,0.6
7/18/2021,Buses,640618,0.58
7/18/2021,LIRR,67362,0.64
7/18/2021,MetroNorth,56174,0.53
7/18/2021,AccessARide,11313,0.68
7/18/2021,StatenIsland,838604,95
7/18/2021,Bridges_Tunnels,0,0
7/19/2021,Subways,2327756,0.44
7/19/2021,Buses,1208792,0.58
7/19/2021,LIRR,126653,0.4
7/19/2021,MetroNorth,103403,0.37
7/19/2021,AccessARide,20276,0.72
7/19/2021,StatenIsland,897298,93
7/19/2021,Bridges_Tunnels,4717,34
7/20/2021,Subways,2462002,0.47
7/20/2021,Buses,1217802,0.59
7/20/2021,LIRR,125809,0.4
7/20/2021,MetroNorth,107009,0.38
7/20/2021,AccessARide,22213,0.78
7/20/2021,StatenIsland,924495,96
7/20/2021,Bridges_Tunnels,5015,36
7/21/2021,Subways,2504568,0.47
7/21/2021,Buses,1225595,0.59
7/21/2021,LIRR,121530,0.38
7/21/2021,MetroNorth,104862,0.37
7/21/2021,AccessARide,22865,0.81
7/21/2021,StatenIsland,914902,95
7/21/2021,Bridges_Tunnels,4934,36
7/22/2021,Subways,2582151,0.49
7/22/2021,Buses,1279778,0.62
7/22/2021,LIRR,127275,0.4
7/22/2021,MetroNorth,102275,0.36
7/22/2021,AccessARide,23122,0.82
7/22/2021,StatenIsland,963493,100
7/22/2021,Bridges_Tunnels,5187,38
7/23/2021,Subways,2552330,0.48
7/23/2021,Buses,1219255,0.59
7/23/2021,LIRR,130474,0.41
7/23/2021,MetroNorth,101070,0.36
7/23/2021,AccessARide,22314,0.79
7/23/2021,StatenIsland,985198,102
7/23/2021,Bridges_Tunnels,4713,34
7/24/2021,Subways,1852402,0.66
7/24/2021,Buses,856250,0.63
7/24/2021,LIRR,84852,0.66
7/24/2021,MetroNorth,68579,0.44
7/24/2021,AccessARide,14042,0.88
7/24/2021,StatenIsland,950568,103
7/24/2021,Bridges_Tunnels,0,0
7/25/2021,Subways,1364830,0.58
7/25/2021,Buses,625645,0.57
7/25/2021,LIRR,66417,0.63
7/25/2021,MetroNorth,53090,0.5
7/25/2021,AccessARide,11419,0.69
7/25/2021,StatenIsland,864361,98
7/25/2021,Bridges_Tunnels,0,0
7/26/2021,Subways,2318455,0.44
7/26/2021,Buses,1219135,0.59
7/26/2021,LIRR,129875,0.41
7/26/2021,MetroNorth,101260,0.36
7/26/2021,AccessARide,19910,0.7
7/26/2021,StatenIsland,907205,94
7/26/2021,Bridges_Tunnels,4714,34
7/27/2021,Subways,2487947,0.47
7/27/2021,Buses,1267804,0.61
7/27/2021,LIRR,128262,0.41
7/27/2021,MetroNorth,102950,0.36
7/27/2021,AccessARide,22609,0.8
7/27/2021,StatenIsland,918908,96
7/27/2021,Bridges_Tunnels,5132,37
7/28/2021,Subways,2534756,0.48
7/28/2021,Buses,1276296,0.62
7/28/2021,LIRR,126767,0.4
7/28/2021,MetroNorth,99976,0.35
7/28/2021,AccessARide,23145,0.82
7/28/2021,StatenIsland,932094,97
7/28/2021,Bridges_Tunnels,5004,36
7/29/2021,Subways,2428764,0.46
7/29/2021,Buses,1186642,0.57
7/29/2021,LIRR,120318,0.38
7/29/2021,MetroNorth,94716,0.33
7/29/2021,AccessARide,22164,0.78
7/29/2021,StatenIsland,918380,96
7/29/2021,Bridges_Tunnels,4743,34
7/30/2021,Subways,2557677,0.48
7/30/2021,Buses,1235623,0.6
7/30/2021,LIRR,131905,0.42
7/30/2021,MetroNorth,103531,0.37
7/30/2021,AccessARide,22127,0.78
7/30/2021,StatenIsland,988596,103
7/30/2021,Bridges_Tunnels,4812,35
7/31/2021,Subways,1841007,0.65
7/31/2021,Buses,857333,0.64
7/31/2021,LIRR,85371,0.67
7/31/2021,MetroNorth,67121,0.43
7/31/2021,AccessARide,13932,0.88
7/31/2021,StatenIsland,953445,103
7/31/2021,Bridges_Tunnels,0,0
8/1/2021,Subways,1351294,0.57
8/1/2021,Buses,629963,0.57
8/1/2021,LIRR,66030,0.63
8/1/2021,MetroNorth,51978,0.5
8/1/2021,AccessARide,11627,0.65
8/1/2021,StatenIsland,869092,94
8/1/2021,Bridges_Tunnels,0,0
8/2/2021,Subways,2333923,0.45
8/2/2021,Buses,1208484,0.6
8/2/2021,LIRR,126151,0.4
8/2/2021,MetroNorth,102349,0.38
8/2/2021,AccessARide,19824,0.71
8/2/2021,StatenIsland,903514,93
8/2/2021,Bridges_Tunnels,4799,36
8/3/2021,Subways,2483802,0.48
8/3/2021,Buses,1262043,0.63
8/3/2021,LIRR,123949,0.4
8/3/2021,MetroNorth,103249,0.38
8/3/2021,AccessARide,22828,0.82
8/3/2021,StatenIsland,904753,93
8/3/2021,Bridges_Tunnels,5262,39
8/4/2021,Subways,2529002,0.49
8/4/2021,Buses,1257876,0.62
8/4/2021,LIRR,123700,0.4
8/4/2021,MetroNorth,99332,0.36
8/4/2021,AccessARide,23611,0.85
8/4/2021,StatenIsland,921068,95
8/4/2021,Bridges_Tunnels,5016,37
8/5/2021,Subways,2529190,0.49
8/5/2021,Buses,1259332,0.62
8/5/2021,LIRR,119999,0.38
8/5/2021,MetroNorth,98290,0.36
8/5/2021,AccessARide,22610,0.81
8/5/2021,StatenIsland,956306,98
8/5/2021,Bridges_Tunnels,5097,38
8/6/2021,Subways,2519444,0.49
8/6/2021,Buses,1222343,0.61
8/6/2021,LIRR,123238,0.39
8/6/2021,MetroNorth,101218,0.37
8/6/2021,AccessARide,22179,0.79
8/6/2021,StatenIsland,979833,101
8/6/2021,Bridges_Tunnels,4500,34
8/7/2021,Subways,1780458,0.61
8/7/2021,Buses,836715,0.61
8/7/2021,LIRR,76835,0.58
8/7/2021,MetroNorth,67267,0.44
8/7/2021,AccessARide,14108,0.85
8/7/2021,StatenIsland,923751,96
8/7/2021,Bridges_Tunnels,0,0
8/8/2021,Subways,1333885,0.56
8/8/2021,Buses,598574,0.54
8/8/2021,LIRR,61066,0.59
8/8/2021,MetroNorth,54265,0.52
8/8/2021,AccessARide,11934,0.66
8/8/2021,StatenIsland,843489,92
8/8/2021,Bridges_Tunnels,0,0
8/9/2021,Subways,2289434,0.45
8/9/2021,Buses,1183050,0.59
8/9/2021,LIRR,109865,0.35
8/9/2021,MetroNorth,95599,0.35
8/9/2021,AccessARide,20540,0.74
8/9/2021,StatenIsland,891525,92
8/9/2021,Bridges_Tunnels,4845,36
8/10/2021,Subways,2442194,0.48
8/10/2021,Buses,1245670,0.62
8/10/2021,LIRR,122544,0.39
8/10/2021,MetroNorth,95330,0.35
8/10/2021,AccessARide,23079,0.83
8/10/2021,StatenIsland,905508,93
8/10/2021,Bridges_Tunnels,5037,38
8/11/2021,Subways,2475949,0.48
8/11/2021,Buses,1246306,0.62
8/11/2021,LIRR,119708,0.38
8/11/2021,MetroNorth,94737,0.35
8/11/2021,AccessARide,23338,0.84
8/11/2021,StatenIsland,931264,96
8/11/2021,Bridges_Tunnels,4928,37
8/12/2021,Subways,2448589,0.48
8/12/2021,Buses,1223666,0.61
8/12/2021,LIRR,119717,0.38
8/12/2021,MetroNorth,90818,0.33
8/12/2021,AccessARide,22427,0.8
8/12/2021,StatenIsland,965578,99
8/12/2021,Bridges_Tunnels,4764,36
8/13/2021,Subways,2430102,0.47
8/13/2021,Buses,1189426,0.59
8/13/2021,LIRR,123849,0.4
8/13/2021,MetroNorth,91861,0.34
8/13/2021,AccessARide,21336,0.76
8/13/2021,StatenIsland,973883,100
8/13/2021,Bridges_Tunnels,4522,34
8/14/2021,Subways,1718222,0.58
8/14/2021,Buses,811826,0.59
8/14/2021,LIRR,75664,0.57
8/14/2021,MetroNorth,57650,0.38
8/14/2021,AccessARide,13157,0.79
8/14/2021,StatenIsland,904780,94
8/14/2021,Bridges_Tunnels,0,0
8/15/2021,Subways,1430620,0.6
8/15/2021,Buses,661705,0.6
8/15/2021,LIRR,72983,0.7
8/15/2021,MetroNorth,54362,0.52
8/15/2021,AccessARide,12395,0.69
8/15/2021,StatenIsland,918288,100
8/15/2021,Bridges_Tunnels,0,0
8/16/2021,Subways,2287627,0.45
8/16/2021,Buses,1170216,0.58
8/16/2021,LIRR,123942,0.4
8/16/2021,MetroNorth,100258,0.37
8/16/2021,AccessARide,20087,0.72
8/16/2021,StatenIsland,910779,94
8/16/2021,Bridges_Tunnels,4769,36
8/17/2021,Subways,2427611,0.47
8/17/2021,Buses,1209633,0.6
8/17/2021,LIRR,120737,0.39
8/17/2021,MetroNorth,103616,0.38
8/17/2021,AccessARide,22245,0.8
8/17/2021,StatenIsland,909180,94
8/17/2021,Bridges_Tunnels,5081,38
8/18/2021,Subways,2445638,0.48
8/18/2021,Buses,1210760,0.6
8/18/2021,LIRR,117216,0.37
8/18/2021,MetroNorth,97853,0.36
8/18/2021,AccessARide,22715,0.81
8/18/2021,StatenIsland,917872,94
8/18/2021,Bridges_Tunnels,4878,36
8/19/2021,Subways,2439624,0.47
8/19/2021,Buses,1194375,0.59
8/19/2021,LIRR,117409,0.38
8/19/2021,MetroNorth,93036,0.34
8/19/2021,AccessARide,21838,0.78
8/19/2021,StatenIsland,939085,97
8/19/2021,Bridges_Tunnels,4871,36
8/20/2021,Subways,2456334,0.48
8/20/2021,Buses,1183308,0.59
8/20/2021,LIRR,124627,0.4
8/20/2021,MetroNorth,99533,0.36
8/20/2021,AccessARide,21451,0.77
8/20/2021,StatenIsland,969814,100
8/20/2021,Bridges_Tunnels,4590,34
8/21/2021,Subways,1715030,0.58
8/21/2021,Buses,822340,0.6
8/21/2021,LIRR,72843,0.55
8/21/2021,MetroNorth,61997,0.41
8/21/2021,AccessARide,13046,0.78
8/21/2021,StatenIsland,941331,98
8/21/2021,Bridges_Tunnels,1409,30
8/22/2021,Subways,745240,0.31
8/22/2021,Buses,369246,0.33
8/22/2021,LIRR,27528,0.26
